reference,answer type,answer,query
000000,,timestamp,mysql-error-1293 -- error 1293 : there can be only one @placeholder column with current timestamp in default or on update clause .
000000,,point-to-point,duplex -- a duplex communication system is a @placeholder system composed of two connected parties or devices that can communicate with one another in both directions simultaneously .
000000,,server,continuum -- apache continuum is an enterprise-ready continuous-integration @placeholder with features such as automated builds release management role-based security and integration with popular build tools and source control management systems .
000000,,javafx,jemmy -- jemmy is a set of libraries and tools to test ui applications mostly java-based : swing awt swt @placeholder .
000000,,timestamp,mysql-error-1293 -- error 1293 : there can be only one timestamp column with current @placeholder in default or on update clause .
000000,,aarch64,arm64 -- 64-bit arm architecture also known as @placeholder .
000000,,ascii,figlet -- figlet is a computer program that generates text banners in a variety of typefaces composed of letters made up of conglomerations of smaller @placeholder characters see ascii-art .
000000,,mouseleave,jquery-hover -- the .hover method binds handlers for both mouseenter and @placeholder events .
000000,,java,hippocms -- hippo cms is a @placeholder based open-source cms .
000000,,jdbc,apache-commons-dbutils -- apache-commons-dbutils is a toolkit that simplifies the usage of the java database connectivity @placeholder api .
000000,,strcat,strcat-s -- strcat-s is a proposed safer version of @placeholder .
000000,,http,hipache -- hipache is a distributed @placeholder and websocket proxy .
000000,,ca,agile-central -- technical questions about coding to @placeholder agile-central s various apis including the app sdk rest toolkits ruby .net java node.js etc .
000000,,twitter,social-authentication -- a form of single sign-on using existing login information from a social-networking service such as facebook @placeholder or google + to sign into a third party website .
000000,,kubernetes,spring-cloud-dataflow -- spring-cloud data flow is a cloud native programming and operating model for composable data microservices on a structured platform.spring cloud data flow is the cloud native redesign of spring-xd that facilitates orchestration of applications across a variety of distributed runtime platforms including : cloud foundry apache yarn apache mesos and @placeholder .
000000,,implementation,ipxe -- ipxe is an open-source @placeholder of pxe .
000000,,typo3,typo3-tca -- this global array in @placeholder defines the editable database tables and the relationship between them and how the fields in tables are rendered in backend forms and processed in the tce and so on .
000000,,javafx,fxml -- a scriptable xml-based language that provides the structure for building a @placeholder user-interface separate from the application logic of your code .
000000,,encryption,jks -- a java keystore jks is a repository of cryptographic keys and certificates - used for instance in tls @placeholder .
000000,,implementation,openafs -- openafs is an open-source @placeholder of the afs distributed file system .
000000,,linkedin,azkaban -- azkaban is a batch workflow job scheduler created at @placeholder to run their hadoop jobs .
000000,,mdx,mdxclient -- an ado.net data provider for @placeholder queries .
000000,,internet-explorer,microsoft.mshtml -- mshtml also known as trident is a proprietary layout engine for the microsoft windows version of @placeholder developed by microsoft .
000000,,tabs,chrome-sync -- allows for syncing of apps extensions settings themes auto-fill bookmarks omni-box history passwords and open @placeholder in google-chrome and chromium browsers between multiple platforms and operating systems.source : http : www.techrepublic.com blog google-in-the-enterprise chrome-sync-configure-once-work-everywhere .
000000,,dependencies,stub -- a replacement implementation for objects methods or functions in order to remove external @placeholder .
000000,,hadoop,sas-dis -- sas di studio or sas data-integration studio is a sas tool for performing etl and other tasks integrating multiple different types of data from @placeholder teradata cloudera and other sources alongside sas data along with allowing programming tasks .
000000,,java,little-proxy -- littleproxy is a high performance http-proxy written in @placeholder .
000000,,flat-file,filehelpers -- filehelpers is a .net utility library to help applications manage @placeholder input and output .
000000,,typo3,fluid -- fluid is a an xml-based templating system for @placeholder .
000000,,jquery,phpquery -- phpquery is a server-side chainable css3 selector driven document object-model dom api based on the @placeholder javascript library .
000000,,linux,smartgit -- smartgit hg - is a cross-platform visual client version-control system vcs for git mercurial and subversion that can run on windows @placeholder and mac os .
000000,,upload,beanstalk -- amazon-elastic-beanstalk is a part of amazon-web-services aws and allows developers to @placeholder an application and elastic-beanstalk automatically handles the deployment details of capacity provisioning load-balancing auto-scaling and application health-monitoring .
000000,,hybrid,oracle-maf -- oracle s mobile-application framework maf is a @placeholder mobile framework which leverages java html5 and javascript to deliver a complete mvc framework with declarative user-interface definition device features integration and built-in security .
000000,,web-console,rundeck -- rundeck is an open-source workflow automation tool with a @placeholder cli tools and a web-api .
000000,,web,eclipse-wtp -- the eclipse web tools platform wtp project extends the eclipse platform with tools for developing @placeholder and java-ee applications .
000000,,acronym,mib -- a mib is an @placeholder for management information base in use with the snmp protocol .
000000,,sapui5,sapui5 -- note : this tag @placeholder covers both the dec 2013 open sourced version of the toolkit commonly known as openui5 and also the original licensed version sapui5 .the sap ui development toolkit for html5 sapui5 is a user-interface technology that is used to build and adapt client applications .
000000,,read-write,msmq-wcf -- wcf can communicate directly with msmq whether you intend to @placeholder from to msmq .
000000,,3d,html5-apps -- html5-apps are basically built using javascript css3 html5 it also has video and audio support 2d @placeholder graphics using svg and canvas local-storage local sql database and web-applications .
000000,,slider,jquery-mostslider -- mostslider is a lightweight and easy to use jquery content @placeholder .
000000,,incremental-build,incremental-build -- when dealing with large project @placeholder takes care to build only what has been modified and its impacts .
000000,,gps,gpx -- gpx the gps exchange format is a light-weight xml data format for the interchange of @placeholder data.source : http : www.topografix.com gpx.asp .
000000,,datatable,dataadapter -- dataadapter is a .net framework class that facilitates communication between a @placeholder and a database .
000000,,lync,skype-for-business -- skype-for-business is now the current microsoft product for communications and collaboration replacing @placeholder server 2010 and 2013 .
000000,,cross-platform,qgraphicspixmapitem -- qgraphicspixmapitem is a class of qt a @placeholder application development framework .
000000,,group-by,mysql-error-1140 -- mysql-error-1140 : mixing of group columns min max count . . .with no group columns is illegal if there is no @placeholder clause .
000000,,authentication,security-testing -- the six basic security concepts that need to be covered by security-testing are : confidentiality integrity @placeholder availability authorization and non-repudiation .
000000,,asynchronous,simple-react -- the simple-react unrelated to react-js is a java reactive-streams implementation that also implements and enhances the jdk 8 stream interface to provide @placeholder streams .
000000,,kerberos,klist -- windows command that displays a list of currently cached @placeholder tickets .
000000,,apache-zookeeper,etcd -- etcd is a highly-available key-value-store for shared configuration and service-discovery inspired by @placeholder and doozer .
000000,,scheduler,apscheduler -- advanced python scheduler apscheduler is a light but powerful in-process task @placeholder that lets you schedule functions or any other python callables to be executed at times of your choosing .
000000,,xml,kanjivg -- kanjivg is an opensource project providing @placeholder shapes strokes order strokes directions stroke starting point indicator and decomposition for japanese kanjis .
000000,,sqliteopenhelper,getwritabledatabase -- getwritabledatabase is one of the methods of the android s @placeholder class which returns a reference to a sqlitedatabase .
000000,,binary,hammingweight -- the hamming weight of a positive integer is the count of one bits in its @placeholder representation .
000000,,javascript,randori -- randori is a framework cross-compiler and ide plugin that aid in developing large @placeholder applications .
000000,,codeplex,silverlight-toolkit -- official microsoft add-on components for silverlight on the browser and windows-phone released via @placeholder .
000000,,unix,windows-services -- windows-services are background service processes run by the service control manager on windows-nt based operating systems similar to daemons or @placeholder services .
000000,,jsf,omnifaces -- omnifaces is a library for @placeholder 2.x that focusses on utilities that ease everyday tasks .
000000,,implementation,gottox -- gottox refers to gottox socket.io-java-client which is a socket.io client @placeholder in java .
000000,,visual-studio,ncrunch -- ncrunch is a continuous testing tool for @placeholder .net .
000000,,hadoop,cascading -- cascading is a query api query-planner and process scheduler used for defining and executing complex scale-free and fault tolerant data-processing workflows on a @placeholder cluster .
000000,,python,cqlengine -- cassandra cql object mapper for @placeholder .
000000,,module,svd-xbee -- svd-xbee - separates out the api component and is aimed at being a more solid and tested @placeholder for working with xbees .
000000,,https,wordpress-total-cache -- related to the wordpress-plugin : @placeholder : wordpress.org plugins w3-total-cache aka : w3tc .
000000,,newtype,newtype -- in haskell programming language a @placeholder declaration creates a new type in much the same way as data .
000000,,command-line,info -- gnu info is a software utility which forms a hypertextual multipage documentation and help viewer working on a @placeholder interface useful when there is no gui available .
000000,,fast-model,fast-model -- questions related to arm functional simulation libraries branded @placeholder .
000000,,permissions,modx-user-groups -- user groups are used by modx to define @placeholder .
000000,,notepad++,nppexec -- nppexec is a console plugin for @placeholder that allows you to run scripts and some built-in commands .
000000,,real-time,threadx -- threadx developed and marketed by express logic inc .of san diego california usa is a @placeholder operating-system rtos .
000000,,embed,google-earth-plugin -- the google-earth plug-in and its javascript api let you @placeholder google-earth a true 3d digital globe into your web pages for viewing on windows or mac devices.the google-earth api has been deprecated as of december 12th 2014 .
000000,,web,maven-war-plugin -- the war plugin is responsible for collecting all artifact dependencies classes and resources of the web application and packaging them into a @placeholder application archive .
000000,,openpgp,gnupg -- gnu privacy guard is the gnu project s complete and free implementation of the @placeholder standard as defined by rfc4880 .
000000,,api,google-earth-plugin -- the google-earth plug-in and its javascript api let you embed google-earth a true 3d digital globe into your web pages for viewing on windows or mac devices.the google-earth @placeholder has been deprecated as of december 12th 2014 .
000000,,targeting,jqmobi -- jqmobi is a lightweight 5k query selector library @placeholder mobile-devices .
000000,,postcss,cssnext -- cssnext is a plugin for @placeholder that modernizes css syntax .
000000,,ember.js,ember-simple-auth -- ember-simple-auth is a lightweight library for implementing authentication authorization with @placeholder applications .
000000,,asynchronous,rxjs -- the reactive extensions for javascript rxjs is a set of libraries for composing @placeholder and event-based programs .
000000,,image-gallery,pikachoose -- pikachoose is a jquery-based @placeholder creation plugin .
000000,,mobile-devices,angular-carousel -- an angularjs carousel implementation optimised for @placeholder .
000000,,xquery,restxq -- restxq is an api which provides xquery-3 .0 annotations and functions in order to facilitate the use of @placeholder as server-side processing language for web application development .
000000,,ndepend,cqlinq -- cqlinq is a linq-like query language used by ndepend to reflectively analyze .net source code using the @placeholder tool .
000000,,wordpress,wordpress-4 .5 -- latest version 4.5 of wordpress named coleman in honor of jazz saxophonist coleman hawkins is available for download or update in your @placeholder dashboard .
000000,,aop,ninject-interception -- ninject-interception is a ninject extension project which facilitates interception a design pattern commonly used in aspect oriented programming @placeholder .
000000,,php-5.6,homestead -- laravel homestead is an official pre-packaged vagrant box that provides you a wonderful development-environment without requiring you to install php hhvm a web server and any other server software on your local machine.homestead runs on any windows mac or linux system and includes the nginx web server @placeholder mysql postgres redis memcached and all of the other goodies you need to develop amazing laravel applications .
000000,,build-automation,msbuildextensionpack -- the msbuild extension pack is an open-source collection of tasks that can be plugged into the microsoft @placeholder system .
000000,,s,verisign -- verisign inc .nasdaq : vrsn is an american company based in reston virginia that operates a diverse array of network infrastructure including two of the internet @placeholder thirteen root nameservers the authoritative registry for the .com .net and .name generic top-level domains and the .cc and .tv country-code top-level domains and the back-end systems for the .jobs and .edu top-level domains .
000000,,php,phpdoc -- phpdocumentor phpdoc is an automatic code-documentation tool for @placeholder based on javadoc .
000000,,ide,regexbuddy -- regexbuddy is a commercial regular expression @placeholder made by just great software .
000000,,url,custom-url -- a custom-url is a url that deviates from whatever is the default @placeholder .
000000,,open-source,svn -- subversion is a centralized @placeholder revision control system .
000000,,ruby,tweetstream -- tweetstream provides access to twitter s streaming api in python or @placeholder .
000000,,php,phpstorm -- jetbrains phpstorm is a commercial ide for @placeholder built on jetbrains intellij idea.phpstorm provides an intelligent editor for php html css and javascript with refactoring and on-the-fly code-analysis .
000000,,umbraco,umbraco7 -- umbraco 7 is the seventh stable release of @placeholder - an open-source content-management-system cms platform for publishing content on the world wide web and intranets .
000000,,uikit,uiview -- uiview is a class in the @placeholder framework of ios defines a rectangular area on the screen and the interfaces for managing the content in that area .
000000,,azure,servicebus -- windows service bus is both an on-premises and windows @placeholder hosted service .
000000,,3ds,maxscript -- maxscript is the built-in scripting-language in autodesk @placeholder max .
000000,,software-engineering,business-layer -- a business-logic-layer bll is a typical @placeholder artifact within a multitier architecture .
000000,,implementation,gnupg -- gnu privacy guard is the gnu project s complete and free @placeholder of the openpgp standard as defined by rfc4880 .
000000,,media-queries,enquire.js -- a lightweight pure javascript library for responding to css @placeholder .
000000,,open-source,silverstripe -- silverstripe is a free and @placeholder php web development framework and content-management-system cms based on the eponymous silverstripe framework .
000000,,json,datajs -- datajs is a cross-browser javascript library that enables data-centric web-applications by leveraging modern protocols such as @placeholder and odata and html5-enabled browser features .
000000,,toolkit,abbrevia -- abbrevia is a compression @placeholder for delphi c++ builder kylix and free pascal .
000000,,text-editor,sublimetext-snippet -- related to the creation of code-snippets in sublime @placeholder .
000000,,web,chart.js -- chart.js is a javascript library for creating animated interactive graphs for inclusion on @placeholder pages .
000000,,3d,glscene -- glscene is an opengl based @placeholder library for delphi .
000000,,java-ee-7,servlet-3 .1 -- a servlet-3 .1 jsr-340 specification targeted to the @placeholder platform .
000000,,deprecated,uiactionsheet -- uiactionsheet and uiactionsheetdelegate is @placeholder in ios 8 .
000000,,javascript,nunjucks -- a rich and powerful templating language for @placeholder .
000000,,s,p5.js -- p5.js is a javascript library that starts with the original goal of processing to make coding accessible for artists designers educators and beginners and reinterprets this for today @placeholder web .
000000,,partitioning,superpixels -- superpixels are polygonal parts of a digital image resulting of a process of its @placeholder into multiple segments .
000000,,open-source,openvswitch -- open vswitch is an @placeholder software switch designed to be used as a virtual switch .
000000,,ruby,nokogiri -- an html xml sax and reader parser for @placeholder with the ability to search documents via xpath or css3 selectors and much more .
000000,,haskell,fay -- fay is a programming language that forms a proper subset of @placeholder and which compiles to javascript .
000000,,sql,scriptdb -- scriptdb is a simple console app written in c that uses @placeholder management objects smo to script all the objects in a database .
000000,,open-source,evolus-pencil -- pencil project is a cross-platform @placeholder gui prototyping tool .
000000,,e-commerce,shopp -- shopp is an open-source wordpress @placeholder plugin .
000000,,xml-serialization,ixmlserializable -- provides custom formatting for @placeholder and deserialization .
000000,,data-integration,sas-dis -- sas di studio or sas @placeholder studio is a sas tool for performing etl and other tasks integrating multiple different types of data from hadoop teradata cloudera and other sources alongside sas data along with allowing programming tasks .
000000,,interface,info -- gnu info is a software utility which forms a hypertextual multipage documentation and help viewer working on a command-line @placeholder useful when there is no gui available .
000000,,virtual-serial-port,virtual-serial-port -- use this tag for question related to @placeholder .
000000,,website,akamai -- akamai is a content delivery network helping you to accelerate your @placeholder .
000000,,database,bcnf -- boyce codd normal form or bcnf or 3.5 nf is a normal form used in @placeholder normalisation .
000000,,twitter,tweets -- tweets are text-based posts of up to 140 characters managed via the @placeholder online social-networking and microblogging service .
000000,,templates,cookiecutter -- a command-line utility that creates projects from cookiecutters project @placeholder e.g .
000000,,ssl,sslsocketfactory -- layered socket factory for tls @placeholder connections based on jsse .
000000,,semicolon,null-statement -- a null-statement is devoid of symbols except for the @placeholder at the end .
000000,,javascript,oracle-maf -- oracle s mobile-application framework maf is a hybrid mobile framework which leverages java html5 and @placeholder to deliver a complete mvc framework with declarative user-interface definition device features integration and built-in security .
000000,,ocaml,metaocaml -- metaocaml is a multi-stage extension of the @placeholder programming language and provides three basic constructs called brackets escape and run for building combining and executing future-stage computations respectively .
000000,,http,gunicorn -- gunicorn green unicorn is a python wsgi @placeholder server for unix .
000000,,nsis,mui -- multilingual user-interface mui is a internationalization localization technology in windows.mui can also refer to the modern user-interface which is included in @placeholder .
000000,,api,sam -- simple asynchronous messaging is a php framework that provides a very simple @placeholder that can be used to access a number of messaging middleware systems from php .
000000,,active-directory,aws-directory-services -- aws directory service is a managed service that allows you to connect your aws resources with an existing on-premises microsoft @placeholder or to set up a new stand-alone directory in the aws cloud .
000000,,operating-system,windows-media-player -- windows-media-player abbreviated wmp is a media-player and media library application developed by microsoft that is used for playing audio video and viewing images on personal computers running the microsoft windows @placeholder as well as on pocket pc and windows mobile-based devices .
000000,,mysql,mysql.data -- mysql.data is a fully-managed ado.net driver for @placeholder .
000000,,thunderbird,jsctypes -- js-ctypes is a foreign-function library for privileged javascript in mozilla based applications such as firefox @placeholder or seamonkey .
000000,,xubuntu,xubuntu -- questions relating to programing on or with @placeholder an official derivative of ubuntu based on xfce .
000000,,implementation,forward-engineer -- forward engineering refers to the process of taking a less-complex abstraction and using it to build a more complex @placeholder .
000000,,ipc,qlocalsocket -- qlocalsocket is a class in qt framework to create local sockets mostly used for @placeholder .
000000,,bitbucket,bitbucket-api -- the bitbucket rest api allows third-party application developers the means for writing applications for the @placeholder service .
000000,,angularjs,angular-google-maps -- angular-google-maps is a set of angularjs directives part of angular-ui written in coffeescript and javascript which integrate google-maps in an @placeholder applications .
000000,,matrix,row-removal -- questions about removing a row from a spreadsheet programmatically deleting a row through a @placeholder removing specific or corresponding rows in a file or removing a row from a collection .
000000,,algorithm,pkcs 1 -- pkcs 1 is a standard that defines the rsa @placeholder and padding schemes .
000000,,separation-of-concerns,apache-coccoon -- apache-cocoon or simply cocoon is a java web application framework built around pipeline @placeholder and component-based web development .
000000,,video,ott -- over-the-top content ott is the broadband @placeholder delivery without the isp being involved in the control or distribution of the content .
000000,,connectivity,offline.js -- offline.js is a library to automatically alert your users when they ve lost internet @placeholder like gmail.it captures ajax requests which were made while the connection was down and remakes them when it s back up so your app reacts perfectly.it has a number of beautiful themes and requires no configuration .
000000,,interface,factory-method -- a design pattern which defines an interface for creating an object but lets the classes that implement the @placeholder decide which class to instantiate .
000000,,data-visualization,simile -- a collection of open-source @placeholder web widgets that grew out of semantic-web research at mit .
000000,,email,mailman -- mailman is a python-based open-source platform for managing @placeholder lists and discussion groups .
000000,,node.js,nodemailer -- easy to use module to send e-mails with @placeholder .
000000,,service-discovery,webintents -- web intents is a framework for client-side @placeholder andinter-application communication .
000000,,css,oridomi -- oridomi is a small script with optional jquery support that creates an effect on images and web fonts that looks like folding paper by using @placeholder 3d transforms .
000000,,asp.net-mvc,s arp - architecture -- an architectural foundation for rapidly building maintainable web-applications leveraging the @placeholder framework with nhibernate .
000000,,s,tweetstream -- tweetstream provides access to twitter @placeholder streaming api in python or ruby .
000000,,server,homestead -- laravel homestead is an official pre-packaged vagrant box that provides you a wonderful development-environment without requiring you to install php hhvm a web server and any other server software on your local machine.homestead runs on any windows mac or linux system and includes the nginx web @placeholder php-5 .6 mysql postgres redis memcached and all of the other goodies you need to develop amazing laravel applications .
000000,,server,x11-forwarding -- x11-forwarding means tunneling traffic of x @placeholder and x client through a secure channel to avoid anyone from intercepting the traffic .
000000,,ios,xcode4 .1 -- the july 2011 release of xcode apple s integrated development-environment ide for for its mac os x and @placeholder platforms .
000000,,data-binding,castor-jdo -- castor-jdo is an open-source @placeholder framework for java tm .
000000,,header-files,c2hsc -- c2hsc is a utility for creating .hsc files from c api @placeholder .
000000,,tufte,tufte -- an approach to data graphics design promoted by edward @placeholder .
000000,,http,lazarus -- lazarus is an open-source multiplatform rad environment for the free pascal compiler in the spirit of delphi with which it has a fairly high degree of compatibility.see @placeholder : lazarus.freepascal.org .
000000,,seamonkey,jsctypes -- js-ctypes is a foreign-function library for privileged javascript in mozilla based applications such as firefox thunderbird or @placeholder .
000000,,networking,opendaylight -- the opendaylight project is a collaborative open-source project that aims to accelerate adoption of software-defined @placeholder sdn and create a solid foundation for network functions virtualization nfv for a more transparent approach that fosters new innovation and reduces risk .
000000,,ios,lungojs -- lungojs is a framework powered by html5 css3 and javascript for creating mobile web apps.the applications created with it works on all popular platforms @placeholder android blackberry and webos .
000000,,dsl,korma -- korma is a clojure @placeholder wrapping common sql database manipulation functions .
000000,,dita,dita-ot -- questions about the dita open toolkit an open-source reference implementation of transformations from @placeholder xml to various end-user deliverables including html and pdf .
000000,,android,google-play -- google-play is an integrated destination for apps books movies games and music accessible to users on @placeholder devices and to anyone on the web .
000000,,dependency-management,leiningen -- leiningen is a build-automation and @placeholder tool for clojure projects .
000000,,speech-recognition,microsoft-speech-platform -- the microsoft-speech-platform consists of a software development kit sdk a runtime and runtime languages language packs that enable @placeholder or text-to-speech for a specific language that you can redistribute with your applications .
000000,,dialog,bootbox -- bootbox.js is a small javascript library which allows you to create programmatic @placeholder boxes using bootstrap modals .
000000,,cocos2d-x,cocos2d-html5 -- an open-source web 2d game framework cross platforms between browsers and native applications with the c++ bindings to @placeholder .
000000,,selector,phpquery -- phpquery is a server-side chainable css3 @placeholder driven document object-model dom api based on the jquery javascript library .
000000,,hypervisor,autodeploy -- auto deploy is a vmware vsphere technology for bare metal @placeholder installation and configuration .
000000,,frameworks,formvalidation-plugin -- form validation jquery plugin that allows you to validate data in popular @placeholder bootstrap foundation pure semantic-ui uikit .
000000,,java,agile-central -- technical questions about coding to ca agile-central s various apis including the app sdk rest toolkits ruby .net @placeholder node.js etc .
000000,,asp.net-core-1.0,asp.net-core-1 .0 -- asp.net 5 is now @placeholder .
000000,,toolkit,cntk -- cntk www.cntk.ai computational network toolkit is a unified deep-learning @placeholder by microsoft research .
000000,,angularjs,angular-directive -- at a high level directives are markers on a dom element such as an attribute element name comment or css class that tell @placeholder s html compiler compile to attach a specified behavior to that dom element or even transform the dom element and its children .
000000,,subsequence,lis -- the longest increasing subsequence problem is to find a subsequence of a given sequence in which the subsequence s elements are in sorted order lowest to highest and in which the @placeholder is as long as possible .
000000,,semantic-web,simile -- a collection of open-source data-visualization web widgets that grew out of @placeholder research at mit .
000000,,widget,drupal-fivestar -- the fivestar voting module adds a clean attractive voting @placeholder to node and comments in drupal-6 and any entity in drupal-7 .
000000,,desktop,qbwc -- the quickbooks web connector provides an api for interfacing web-based applications with @placeholder intuit quickbooks software .
000000,,html,scalatags -- scalatags is a small fast xml @placeholder construction library for scala that takes fragments in plain scala code .
000000,,html,parsoid -- parsoid is a web service for translating back and forth between mediawiki s wikitext syntax and an equivalent @placeholder rdfa document model with enhanced support for automated processing and rich editing .
000000,,.net,bltoolkit -- business logic toolkit for @placeholder .
000000,,wrapper,java.util.date -- the officially supported java class for representing a moment in time ie not a date is a thin @placeholder around the epoch 1970-01-01 number of milliseconds .
000000,,s,offline.js -- offline.js is a library to automatically alert your users when they ve lost internet connectivity like gmail.it captures ajax requests which were made while the connection was down and remakes them when it @placeholder back up so your app reacts perfectly.it has a number of beautiful themes and requires no configuration .
000000,,server,mod-deflate -- the mod-deflate is an apache web @placeholder module that provides the deflate output filter that allows output from your server to be compressed before being sent to the client over the network .
000000,,unix,fltk -- fltk pronounced fulltick is a cross-platform c++ gui toolkit for @placeholder linux x11 microsoft windows and mac os x .
000000,,interface,openacc -- the openacc application program @placeholder describes a collection of compiler-directives to specify loops and regions of code in standard c c++ and fortran to be offloaded from a host cpu to an attached accelerator providing portability across operating systems host cpus and accelerators .
000000,,adobe-indesign,basil.js -- basil.js is a bundle that ports the spirit of the processing visualization language to @placeholder .
000000,,console,scriptdb -- scriptdb is a simple @placeholder app written in c that uses sql management objects smo to script all the objects in a database .
000000,,scroll,wow.js -- wow.js is a javascript plugin that reveals animations when you @placeholder .
000000,,dependencies,mocking -- mocking and faking are ways to isolate code or components to ensure that unit tests run against the testable unit of code only without actually utilizing other components or @placeholder of an application .
000000,,highcharts,highcharts-ng -- a simple angularjs-directive for @placeholder .
000000,,desktop,jsbn -- the jsbn library is a fast portable implementation of large-number math in pure javascript enabling public-key crypto and other applications on @placeholder and mobile browsers .
000000,,ado.net,sqlexception -- sqlexception is thrown when @placeholder encounters a sql-server related error .
000000,,java-ee,opensymphony -- opensymphony was an open-source computer software project dedicated to providing enterprise class @placeholder components .
000000,,arrays,query-engine -- query-engine is an open-source javascript library for performing advanced queries filters searching and paging for javascript @placeholder and objects as well as backbone.js-collections .
000000,,sql-server,mars -- multiple active result sets is a feature used on microsoft s @placeholder to allow multiple batch execution on a single server .
000000,,real-time,papervision3d -- papervision3d is an open-source @placeholder 3d engine for flash .
000000,,hortonworks-data-platform,hortonworks-data-platform -- use for questions related to the @placeholder hdp an open-source apache hadoop data platform .
000000,,plugins,dwoo -- dwoo is a php5 template-engine which is almost fully compatible with smarty templates and @placeholder but is written from scratch for php5 and adds many features .
000000,,websphere,ibmhttpserver -- ibm http server is a full-featured apache-based web server that is included with other products such as ibm @placeholder application server at no charge .
000000,,iframe,firefox-browser-api -- the firefox-browser-api is an extension of the @placeholder element adding functionality to embed a web browser within a web-app .
000000,,wkhtmltopdf,wicked-pdf -- wicked-pdf is a pdf-generation plugin for ruby-on-rails using @placeholder to convert html to pdf .
000000,,virtualization,kvm -- kvm for kernel-based virtual-machine is a full virtualization solution for linux on x86 hardware containing @placeholder extensions intel vt or amd-v .
000000,,objective-c,sender -- sender is the conventional name of an input parameter to an event handler in some object-oriented languages and their frameworks for example @placeholder and cocoa or c and .net .
000000,,javascript,jquery-1 .7 -- jquery version 1.7 is a fast small and feature-rich @placeholder library .
000000,,3d,openscad -- openscad is a software for creating solid @placeholder cad models .
000000,,oz,mozart -- the mozart programming system is an advanced development platform for intelligent distributed applications utilizing the @placeholder programming language .
000000,,dynamic-memory-allocation,memory-pool -- memory pools also called fixed-size blocks allocation is the use of pools for memory-management that allows @placeholder comparable to malloc or c++ s operator new .
000000,,semantics,element -- in metadata the term data element is an atomic unit of data that has precise meaning or precise @placeholder .
000000,,annotations,restxq -- restxq is an api which provides xquery-3 .0 @placeholder and functions in order to facilitate the use of xquery as server-side processing language for web application development .
000000,,grid,hazelcast -- hazelcast is an open-source in-memory data @placeholder platform for java .
000000,,php,phreeze -- phreeze is a framework for building @placeholder applications .
000000,,gif,gulp-imagemin -- gulp-imagemin is a gulp plugin for minification of svg png jpeg and @placeholder images .
000000,,ios,ytplayerview -- ytplayerview is youtube s official @placeholder player helper class which facilitates the playback of youtube videos in ios applications .
000000,,carddav,radicale -- a simple caldav calendar and @placeholder contact server .
000000,,api,netflix -- the netflix tag refers to questions related to netflix @placeholder and its use .
000000,,sdk,microsoft-speech-platform -- the microsoft-speech-platform consists of a software development kit @placeholder a runtime and runtime languages language packs that enable speech-recognition or text-to-speech for a specific language that you can redistribute with your applications .
000000,,fifo,concurrent-queue -- concurrent-queue is thread-safe first in - first out @placeholder collection .
000000,,implementation,gwt-preprocessor -- gwt-preprocessor is a reflection @placeholder for gwt .
000000,,3d,opengl-es -- subset of the opengl @placeholder graphics api designed for embedded devices such as mobile-phones .
000000,,user-interface,arquillian-drone -- the arquillian-drone extension for arquillian provides a simple way how to include functional tests for your application with a web-based @placeholder .
000000,,parsing,beautifulsoup -- beautiful soup is a python package for @placeholder html xml .
000000,,authoring,imapi -- the image mastering application programming interface or imapi is a component of microsoft windows operating-system used for cd and dvd @placeholder and recording .
000000,,checkbox,selectbooleancheckbox -- jsf tag to create a single @placeholder .
000000,,ios,uidocument -- uidocument represents a user-editable document in an @placeholder application .
000000,,solr,silk -- silk is a fork of kibana an open-source apache licensed browser based analytics and search dashboard for @placeholder .
000000,,picasa,picasa -- with picasa and picasa webalbums from google a user can manage digital photo s offline picasa and online @placeholder webalbums .
000000,,graphics,ati -- ati technologies is a semiconductor technology company based on the development of @placeholder processing units and chipsets .
000000,,unicode,icu -- the international components for unicode cross-platform open-source c c++ and java libraries for @placeholder and globalization support .
000000,,xhtml,xdocreport -- xdocreport is java-api to generate reports from a template docx or odt created with ms-word or openoffice libreoffice and convert it to another format like pdf @placeholder .
000000,,json,couchdb-lite -- couchdb-lite or couchbase-lite is an ultra-lightweight reliable secure @placeholder database built for online offline mobile-application needs .
000000,,templates,boost-parameter -- boost-parameter library allows to write functions and class @placeholder that can accept arguments by name .
000000,,sapui5,sapui5 -- note : this tag sapui5 covers both the dec 2013 open sourced version of the toolkit commonly known as openui5 and also the original licensed version @placeholder .the sap ui development toolkit for html5 sapui5 is a user-interface technology that is used to build and adapt client applications .
000000,,crud,rails-admin -- rails-admin is a simple @placeholder engine for managing data .
000000,,core-video,quartz-core -- quartz-core is the framework that includes core-animation core-image and @placeholder .
000000,,web,scalatra -- scalatra is a tiny scala @placeholder framework inspired by sinatra .
000000,,web,ibmhttpserver -- ibm http server is a full-featured apache-based @placeholder server that is included with other products such as ibm websphere application server at no charge .
000000,,algorithm,alpha-beta-pruning -- a search algorithm that seeks to decrease the number of nodes which are evaluated by the minimax @placeholder in its search tree .
000000,,zend-framework,zend-soap -- questions about the soap functionality packaged with @placeholder : zend-soap server zend-soap client etc .
000000,,qt,qxmpp -- qxmpp is a cross-platform xmpp client and server library that uses the @placeholder framework .
000000,,html-table,treetable -- query plugin for displaying a tree structure in a @placeholder i.e .
000000,,software-engineering,testcase -- a test case in @placeholder is a set of conditions or variables under which a tester will determine whether an application or software system is working correctly or not .
